id,content,title,PY,wosarticle__de,wosarticle__wc,relevant,seen
12568,"A novel approach for structural system optimal design considering life cycle cost is developed. Specifically, a performance-based multi-objective design optimization framework for nonlinear/hysteretic multi-degree-of-freedom (MDOF) structural systems subject to evolutionary stochastic excitation is formulated. In the core of the stochastic structural analysis component of the proposed framework lies an efficient approximate dimension reduction technique based on the concepts of statistical linearization and of stochastic averaging for determining the non-stationary system response amplitude probability density functions (PDFs); thus, computationally intensive Monte Carlo simulations are circumvented. Note that the approach can readily handle stochastic excitations of arbitrary non-separable evolutionary power spectral density (EPSD) forms that exhibit strong variability in both the intensity and the frequency content. Further, approximate closed-form expressions are derived for the non-stationary inter-story drift ratio amplitude PDFs corresponding to each and every DOF. In this regard, considering appropriately defined damage measures structural system related fragility curves are determined at a low computational cost as well. Finally, the structural system design optimization problem is formulated as a multi-objective one to be solved by a genetic algorithm based approach. A building structure comprising the versatile Bouc-Wen (hysteretic) model serves as a numerical example for demonstrating the efficiency of the proposed methodology. © 2016 Elsevier Ltd.",An approximate stochastic dynamics approach for nonlinear structural system performance-based multi-objective optimum design,2016,Evolutionary power spectral density; Hysteresis; Multi-objective optimization; Nonlinear stochastic dynamics; Performance-based earthquake engineering; Statistical linearization; Stochastic averaging,Damage detection; Degrees of freedom (mechanics); Design; Earthquake engineering; Genetic algorithms; Highway bridges; Hysteresis; Intelligent systems; Life cycle; Linearization; Monte Carlo methods; Optimization; Power spectral density; Probability density function; Spectral density; Stochastic systems; Structural analysis; Structural design; Structural optimization; Ultrasonic devices; Evolutionary power spectral densities; Nonlinear stochastic dynamics; Performance-based earthquake engineering; Statistical linearization; Stochastic averaging; Multiobjective optimization,0,1
12571,"Deterioration parameters that are commonly used to simulate nonlinear behavior of steel components were mainly calibrated based on the results from experiments on steel beams. Recently, the state of knowledge for deterioration behavior of steel columns has been improved by experimental and analytical studies on the wide-flange steel columns. These deteriorating characteristics are introduced as regression relationships in which the associated uncertainties are represented by the coefficient of variation (COV). Accounting for these uncertainties in estimating collapse fragility curves through the incremental dynamic analysis (IDA) and simulation-based reliability methods is impractical due to the large amount of required computational effort. In this study, two main goals are pursued. The first goal is comprehensive evaluation of the main, interaction, and quadratic effects of the modeling random variables on the collapse capacity of steel structures. The second goal is to propose an efficient approach to create response surface (RS), which in combination with the Monte Carlo (MC) sampling method will be used to incorporate modeling uncertainties into the collapse fragility. This efficiency will be achieved by employing screening design techniques to reduce the amount of analysis required to create a quadratic RS and also endurance time (ET) analysis as an efficient alternative nonlinear dynamic analysis method with less computational time to estimate the structural responses. In order to develop a reliable probabilistic model, the Bayesian model inference approach is applied to account for the uncertainties in the created model. The proposed procedure is performed with both IDA and ET methods on a prototype 5-story steel frame. Results indicate that collapse capacity is highly influenced by the strength modeling variables of beam as well as the ultimate rotation capacity of column components. In addition, ET method by a considerable reduction in the computational costs provides comparable responses with IDA in a probabilistic framework.",An efficient method for incorporating modeling uncertainties into collapse fragility of steel structures,2021,Collapse fragility; Response surface; Monte Carlo sampling; Design of experiments; Endurance time method; Bayesian inferential approach,INCREMENTAL DYNAMIC-ANALYSIS; SEISMIC PERFORMANCE ASSESSMENT; ENDURANCE TIME METHOD; DESIGN; RISK; SENSITIVITY; PROBABILITY; BUILDINGS; STRENGTH; IMPACTS,0,1
12577,"The efficiency of post-quake emergency management depends heavily on the speed of seismic damage assessment software, which depends on the evaluation algorithm essentially. Traditional seismic damage assessment models based on sequence algorithms usually need tens of minutes to get visualized results. More efficient computing models for seismic damage assessment are demanded urgently. General parallel evaluation algorithm based on GPU computing framework was investigated by the authors, and an improved seismic damage assessment model for buildings was proposed in this paper. We designed a three-level parallel scheme to accelerate the computing and visualization. At the top level, the earthquake area is divided into smaller regions, such as cities or counties. At the middle level, fundamental geographic data for each region is split into layers by features. At the bottom level, buildings are grouped into several types, which can be processed by GPU cores simultaneously. The developed model can estimate and analyze the seismic damage of buildings and the spatial distribution of victims in earthquake region more rapidly than traditional models. © Published under licence by IOP Publishing Ltd.",An Improved Seismic Damage Assessment Model for Buildings Based on Parallel Algorithms,2019,assessment model; buildings; GPU; parallel algorithm; seismic damage,Bridge components; Buildings; Earthquakes; Environmental engineering; Graphics processing unit; Parallel algorithms; Risk management; Structural analysis; Assessment models; Emergency management; Evaluation algorithm; Parallel evaluation; Seismic damage; Seismic damage assessment; Sequence algorithms; Traditional models; Damage detection,0,1
12578,"Seismic damage assessment is an extraordinary opportunity to evaluate the reliability of vulnerability and risk methodologies applied to historic masonry buildings, giving the possibility of enhancing and optimising mitigation and retrofit strategies. Vulnerability index methodologies are flexible and powerful tools for assessing seismic vulnerability on the urban scale, providing a first screening of the critical issues present in masonry buildings and a possible priority list for the following retrofit operations. Such approaches account for the buildings' different structural characteristics, directly or indirectly influencing their seismic behaviour and measured through different weights and classes finally providing a vulnerability index. In this paper, we show the application of three well-known methodologies to Campi Alto di Norcia's medieval city in Valnerina (Italy) stroke by the earthquakes of 24 August and 30 October 2016. The methodologies' reliability is assessed, based on the observation of real seismic consequences and damages on the masonry buildings, and an optimised methodology is then proposed for the considered case study.","An Improved Seismic Vulnerability Assessment Approach for Historical Urban Centres: The Case Study of Campi Alto di Norcia, Italy",2021,vulnerability index method; damage scenarios; masonry buildings; seismic assessment; structural aggregates,None,0,1
12580,"In recent years, several locations in the United States have been experiencing a significant increase in seismicity that has been attributed to oil and gas production. As oil and natural gas production in the United States continues to increase, it is expected that the seismic hazard in these locations will continue to experience a corresponding upsurge. However, many urban structures in these locations are not designed to withstand these increasing levels of seismicity. Accordingly, it is crucial to develop methodologies that can help us quantify the seismic performance of these structures, establish their risk levels, and identify optimal retrofit strategies that will enhance the seismic resilience of these structures. In this context, structural health monitoring (SHM) plays an important role in understanding the seismic performance of structures. SHM can be used, in conjunction with finite element modelling, to provide a realistic representation of the structural performance during a seismic event. In this paper, a framework for seismic risk assessment of reinforced concrete buildings based on SHM is presented. The framework combines nonlinear finite element modeling and SHM data to establish the seismic fragility profile of the structure. The approach is illustrated on a multistory reinforced concrete structure located on the Oklahoma State University Campus. © 20th Congress of IABSE, New York City 2019: The Evolving Metropolis - Report. All rights reserved.",An integrated framework for seismic risk assessment of reinforced concrete buildings based on structural health monitoring,2019,Induced seismicity; Nonlinear finite element analysis; Seismic fragility curves; Structural health monitoring,Concrete buildings; Finite element method; Health risks; Induced Seismicity; Location; Natural gas; Natural gas well production; Reinforced concrete; Risk assessment; Seismic waves; Structural analysis; Finite element modelling; Non-linear finite element model; Non-linear finite-element analysis; Oil and natural gas productions; Oklahoma State University; Seismic fragility curves; Seismic risk assessment; Structural health monitoring (SHM); Structural health monitoring,0,1
12587,"This study investigates the building damage ratio based on damage survey data of the 2016 Kumamoto, Japan, earthquake. Most of building fragility curves in Japan were developed based on the actual damage data in the 1995 Kobe earthquake. However, already 24 years have passed after this event, and hence it is better to use recent earthquake data in Japan. In this study, the building damage in Uki City, Kumamoto prefecture, was analyzed based on the damage survey data by the local government. The damage ratios of buildings were investigated from the viewpoints of structural material and construction period. As the result, the damage ratio of wooden buildings was found to be larger than those of other structural materials (Reinforced Concrete (RC), Steel (S) and Light-gauge Steel (LS)), and it got higher as the construction period becomes older. The spatial distribution of damaged buildings was further investigated with their locations. The results were compared with the distribution of peak ground velocity values and the fragility curves of wooden buildings for four construction periods were developed. Copyright © 2019 European Safety and Reliability Association.",Analysis of building damage in Uki City due to the 2016 Kumamoto earthquake,2020,Building damage; Construction period; Fragility curve; Peak ground velocity; Spatial analysis; The 2016 Kumamoto earthquake,Reinforced concrete; Surveys; Wooden buildings; Wooden construction; Building damage; Construction period; Damage surveys; Earthquake data; Fragility curves; Kobe earthquake; Local government; Peak ground velocity; Earthquakes,0,1
12590,"Fragility curves have proved to be an efficient tool for the seismic vulnerability assessment of buildings made of stone masonry such as those located in historic districts of Eastern Canadian cities. However, most studies do not take into consideration the case of collapse in the out-of-plane direction. This failure mode may be critical for elements such as chimneys, firewalls, and front walls. This study focuses on the assessment of seismic vulnerability of stone masonry buildings sensitive to out-of-plane failure. A model of out-of-plane capacity showing the degree of damage in terms of displacements was developed as well as a calculation method for displacements in the out-of-plane direction taking into account the filter effect of the building in plane direction. Fragility curves derived are used to estimate the probability of damage in different seismic scenarios.",Analysis of seismic vulnerability except the plans of Eastern Canadian stone masonry buildings : Application in the building of Old-Quebec and Old Montreal,2015,masonry; seismic vulnerability; out-of-plane; fragility; dynamic filter; firewalls; parapet,WALLS,0,1
12593,"The objective of this paper is to analyze different retrofit schemes of concrete members of a dual frame system with CFRP. This is implemented on a medium height reinforced concrete building designed prior to the seismic ductility provisions being added to the ACI code. Focusing on medium height concrete buildings allows the research to be adjusted and applied to a wide range of occupancy types. Pushover analysis was carried out to verify the response of the building is as expected and the modeling is accurate for the shear wall and moment frame systems. This was followed by a non-linear time history analysis to collect column rotation information. Fragility curves are developed to obtain statistical damage ratios under different retrofit methods. These curves show the improvement from each retrofit scheme and provide visual representation of the comparison to other retrofit methods discussed. © 2018, Springer International Publishing AG.",Analytical Fragility Curves for Reinforced Concrete Dual System Subjected to Seismic Loads,2018,None,Concrete buildings; Concrete construction; Retrofitting; Seismology; Concrete members; Damage ratio; Dual frames; Fragility curves; Moment frames; Push-over analysis; Seismic load; Visual representations; Reinforced concrete,0,1
12602,"The Small Island Developing States are characterized by an unstable economy and low-lying, densely populated cities, resulting in a high vulnerability to natural hazards. Flooding affects more people than any other hazard. To limit the consequences of these hazards, adequate risk assessments are indispensable. Satisfactory input data for these assessments are hard to acquire, especially in developing countries. Therefore, in this study, a methodology was developed and evaluated to test the sensitivity of a flood model towards its input data in order to determine a minimum set of indispensable data. In a first step, a flood damage assessment model was created for the case study of Annotto Bay, Jamaica. This model generates a damage map for the region based on the flood extent map of the 2001 inundations caused by Tropical Storm Michelle. Three damages were taken into account: building, road and crop damage. Twelve scenarios were generated, each with a different combination of input data, testing one of the three damage calculations for its sensitivity. One main conclusion was that population density, in combination with an average number of people per household, is a good parameter in determining the building damage when exact building locations are unknown. Furthermore, the importance of roads for an accurate visual result was demonstrated. © 2016 Author(s).",Analyzing the sensitivity of a flood risk assessment model towards its input data,2016,None,developing world; flood damage; hazard assessment; risk assessment; sensitivity analysis; tropical cyclone event; Jamaica,0,1
12606,"Detection and characterization of territorial elements exposed to flood is a key component for flood risk analysis. Land-use description works well for small scales of representation but it becomes too coarse while increasing the scale. ""Single-element"" characterization is usually achieved through surveys, which become prohibitive as the amount of elements to be characterized increases. Mapping schemes represent a compromise between level of description and efforts for data collection. The basic idea is to determine the statistical distribution of building characteristics inside a homogeneous class starting from a sample area and to apply this distribution to the whole area, realizing a statistical extrapolation. An innovative approach was developed, merging the mapping scheme methodologies developed by the Global Earthquake Model [1] and Blanco-Vogt and Schanze [2], in which homogeneous classes are not development areas but building clusters. The approach was applied to the buildings in the Bisagno River floodplain, Genoa (Italy). Buildings were classified according to a building taxonomy. Once the percentage of basement presence was assigned to each class by surveying a limited subset of the exposed assets, a series of possible basement distributions was simulated to calculate the corresponding damage distributions for a real flood event. The total average damage obtained is very close to the refund claims, with a percentage error lower than 2%. © 2016 The Authors, published by EDP Sciences.",Application of an Earth-Observation-based building exposure mapping tool for flood damage assessment,2016,None,None,0,1
12611,"This paper presents a system reliability-based framework for collapse fragility assessment of steel braced moment-resisting frames (BMRFs). The conditional failure of intermediate events is calculated, considering two important features in the design of BMRFs: (i) different failure scenarios (FSs) with multiple sequences of components failure formation and (ii) structural reliability analysis based on the failure propagation from components to system. The system collapse reliability-based assessment of BMRFs is developed with an efficient algorithm using the Monte Carlo simulation procedure incorporated into a nonlinear finite element (FE) analysis program. An appropriate nonlinear FE model of such systems is demonstrated, and the probability of various predefined components' failure over the most likely FSs in the presence of both epistemic and inherent uncertainties is calculated. Then, a system-simulated reliability index (SSRI) is computed by lower and upper bounds in the probability of BMRF system collapse. Finally, fragility curves based on the SSRI is compared with the ones from incremental dynamic analysis, and later, the outcomes from multiple FSs are compared with the codified main collapse criterion. For the BMRFs analyzed herein, it is shown that the existing allowable story drift for the collapse limit state is conservative, and a new criterion is appraised. Copyright (c) 2015 John Wiley & Sons, Ltd.",Application of system reliability-based assessment for collapse fragility of braced moment-resisting frames,2015,reliability; earthquake; dual frame; buckling; collapse fragility; Monte Carlo FE simulation,BUILDINGS,0,1
12617,"Explosive population and economic development in the city has forced engineer to design and build more vertical buildings. In order to be resilient in earthquake prone region, these tall buildings have to achieve a specific level of performance under earthquake loading. A comprehensive methodology for assessing the seismic performance is required which can be attained by developing structural fragility function of the structure. Fragility curves is a probabilistic function relating damage level (engineering demand parameter) with intensity measure, i.e. spectral acceleration. This paper investigates the seismic performance of moment resisting frame as compared to frame-wall system of structures. The structural response of fully deterministic structural models was, then, analyzed employing nonlinear pushover analysis yielding capacity spectrums. For each capacity spectrum in every building system, the damage states were defined, whereas average inter-story drift values for each damage state were converted into corresponding amount of spectral acceleration leading to the development of fragility curves. The paper is concluded by carrying out evaluation of the damage state based on HAZUS-MH MR5 and ATC-40. © 2017 The Authors.",Assessing Seismic Performance of Moment Resisting Frame and Frame-shear Wall System Using Seismic Fragility Curve,2017,Fragility Curve; Nonlinear Pushover Analysis; Seismic Performance,Building materials; Earthquakes; Geophysics; Seismic waves; Structural frames; Structures (built objects); Tall buildings; Walls (structural partitions); Engineering demand parameters; Fragility curves; Moment resisting frames; Non-linear pushover analysis; Probabilistic functions; Seismic fragility curves; Seismic Performance; Spectral acceleration; Seismology,0,1
12618,"The seismic assessment of existing school buildings is of paramount importance to protect the lives of occupants and manage post-earthquake response and recovery. The collapse of a primary school during the 2002 Molise earthquake in Southern Italy increased the awareness of the need to better understand the potential vulnerability of the existing Italian school building stock. To this end, a recent research project entitled Progetto Scuole, whose main objective was to assess the seismic risk of a number of representative school buildings, was carried out at the Eucentre Foundation, in collaboration with the University School for Advanced Studies IUSS, in Pavia, Italy. The results of this project and of the subsequent research conducted by the authors are discussed in this paper, starting with the compilation of a school building database, focusing on the structural typology, the geometrical configuration and the time of construction. Three schools, representative of the Italian school building stock, were then analysed in detail through advanced numerical models developed using information collected during in-situ inspections and calibrated with the results of ambient vibration measurements. Two site locations were chosen to perform probabilistic seismic hazard analysis and select hazard-consistent ground motion record sets adopting the seismicity model used for the calculation of the Italian national seismic hazard map currently in place. Expected annual loss was used as a performance parameter to quantify the seismic vulnerability of the school buildings. Furthermore, the results of the detailed loss estimation were compared with the outcome of the seismic risk classification guidelines, recently introduced in Italy, applied to these same buildings. Finally, this paper presents a preliminary extension of the results to estimate the seismic risk of school buildings of the same typologies if located throughout the Italian territory.",Assessing seismic risk in typical Italian school buildings: From in-situ survey to loss estimation,2020,School buildings; Loss estimation; Seismic assessment; Vulnerability; Retrofit,DAMAGE ASSESSMENT; FRAGILITY CURVES; MODEL,0,1
12621,"With 6.5 million households in the United States located in areas prone to storm surge, assessing the vulnerability of structures and residential communities to coastal flooding is an important concern. Of particular interest is understanding how the performance of structures during surge events is influenced by flood conditions, coastal defenses, and building design at both the house and community level. This study presents such a vulnerability analysis by investigating the impact of coastal flooding from Hurricane Sandy (2012) on 95 km of developed coastline across New Jersey and New York. Exterior structural damage observed from a Federal Emergency Management Agency (FEMA) aerial survey of the study area is related to (1) a hindcast simulation of flood inundation and wave action, (2) a classification of coastal defenses and storm-induced erosion, and (3) minimum building design elevations specified in FEMA’s flood hazard mapping. Findings indicate that the hardest hit communities experienced significant dune erosion, which coincided with severe flood and wave exposure. Furthermore, structures were considerably more susceptible to flood impact if Sandy’s flood level exceeded FEMA’s 100-year Base Flood Elevation dictating building design. These results are quantified by developing fragility curves relating both house and community-level performance to the considered vulnerability parameters. Findings from this study can be used to inform decision making for improving coastal resilience. © 2018 Hatzikyriakou and Lin.",Assessing the vulnerability of structures and residential communities to storm surge: An analysis of flood impact during hurricane sandy,2018,Base Flood Elevation; Community; Dune; Federal Emergency Management Agency; Flood; Hurricane Sandy; Storm surge; Structural vulnerability,None,0,1
12625,"Slow-moving landslides are a natural hazard which affects wide areas in the world and often are cause of significant damage to structures and infrastructures. Analysis of landslide evolution and of their interaction with existing man-made structures plays a key role in risk prevention and mitigation activities. To this purpose, a considerable interest towards innovative approaches has grown among the scientific community and land management institutions. In this work, Synthetic Aperture Radar data acquired by C-band and X-band sensors, combined with numerical analyses, have been successfully applied as a tool to detect spatial and temporal landslide-induced effects, in terms of deformations and structural behavior of a building affected by ground instability. Such approach has been applied to Moio della Civitella urban settlement (Salerno province, Italy), whose whole territory is interested by several slow-moving landslides. In detail, performance of a masonry building aggregate and the efficacy of restoration works have been investigated through an integrated assessment of displacement time-series pre- and post-repair intervention, and structural analysis performed with numerical code. Historical DInSAR data have permitted firstly the interpretation of building displacement time-series corresponding to pre- and post-works configurations; subsequently, the analysis of interpolated interferometric products has allowed to define gradient maps of vertical and horizontal displacements and to identify part of aggregate which can suffer a greater susceptibility to damage as a consequence of deformation gradients. Finally, the comparison of satellite and numerical data showed a substantial agreement with local failures and damage surveyed, thus confirming the capability of DInSAR technique to investigate building performance where no in situ displacement measurements were available.",Assessment of building behavior in slow-moving landslide-affected areas through DInSAR data and structural analysis,2019,Slow-moving landslides; Building damage; Displacement monitoring; DInSAR,VULNERABILITY ASSESSMENT; DAMAGE ASSESSMENT; DEFORMATION; INTERFEROMETRY; MAPS,0,1
12629,"A methodology is developed for first-order assessment of the seismic risk involving seismic hazard, local building inventory, and evaluation of respective vulnerability. Central to the vulnerability analysis is the concept of fragility functions used to determine the probability of exceedance of a specified damage state, where the nonlinear structural behaviour is defined by capacity curves. A new set of continuous hazard-compatible fragility functions is proposed for rapid risk assessment on urban and regional scales in interactive spreadsheet application. To demonstrate the method, it was applied in a dense urban environment of downtown Quebec City, Canada, for damage assessment of low-rise wood light frame and unreinforced brick masonry buildings. Earthquake scenario with M6.2 and distance 10 km from the centroid of the study area was developed from deaggregation of the seismic hazard defined by the current National Building Code of Canada-NBCC 2010. The ground shaking was represented with a simplified site-specific response spectrum, fully defined with spectral accelerations at 0.3 and 1.0 s. The results show that as much as 61% of the considered buildings would sustain certain degree of damage. The influence of epistemic uncertainties in the ground motion prediction and the site-class on damage estimation is evaluated. (C) 2014 Elsevier Ltd. All rights reserved.","Assessment of earthquake-induced damage in Quebec city, Canada",2015,Seismic vulnerability; Fragility functions; Risk assessment,SEISMIC RISK,0,1
12631,"Seismic vulnerability evaluations of buildings and critical infrastructure in densely populated cities strongly rely on fragility curves to estimate the probability of reaching or exceeding a given state of damage. Currently, however, the predicting capabilities of these models is limited. This paper presents a critical study of the accuracy of fragility curves for buildings, urban bridges, tunnels, overpasses, main roads, avenues and metro stations, aiming at establishing its advantages and shortcomings, when using them in seismic vulnerability and resilience assessments. Data gathered from one of the most damage areas during the 7.1 Mw September Mexico-Puebla 2017 earthquake was used in this study. Measured peak ground accelerations, PGA, and permanent ground deformations, PGD, along with appropriate fragility curves were used to establish the probability of having minor, moderate, large damage or collapse of buildings and critical infrastructure components. The damage on the study area documented during field reconnaissance was compared to that which would have been predicted using the fragility curves. Although in some cases, there was a good agreement between predicted and observed damage, overall it was clearly identified the need for developing fragility models that account for soil-structure interaction, and specific structural and ground conditions, to ensure a more reliable risk characterization of the City building stock and infrastructure during an earthquake. © 2019 Elsevier Ltd","Assessment of fragility models based on the Sept 19th, 2017 earthquake observed damage",2019,Mexico city; Seismic fragility curves; Seismic vulnerability,Critical infrastructures; Curves (road); Earthquakes; Soil structure interactions; Subway stations; Fragility curves; Ground conditions; Mexico City; Peak ground acceleration; Permanent ground deformation; Risk characterization; Seismic fragility curves; Seismic vulnerability; Damage detection; critical analysis; earthquake damage; earthquake event; ground conditions; peak acceleration; risk assessment; soil-structure interaction; structural response; vulnerability; Federal District [Mexico]; Mexico City; Mexico [North America],0,1
12651,"Unreinforced masonry (URM) buildings that are characterized by brittle, heterogeneous, and anisotropic responses have complex nonlinear dynamic behavior and high vulnerability under seismic loading. While masonry confined by tie-columns and lintel beams can achieve better ductility and stability, the wall openings induce stress concentration around the corners and diminish the strength. Furthermore, the interacting in-plane and out-of-plane responses of masonry walls could significantly affect the post-cracking behavior and increase the collapse risk. To attain reliable seismic design of confined masonry buildings with openings, the collapse fragility under bi-directional seismic loading shall be addressed and thoroughly investigated in this study. Advanced discrete finite element models (DFEM) with coupled damage-plasticity traction-separation law, which can simulate complex nonlinear dynamic behavior such as disintegration and progressive collapse, were developed for the masonry structures and validated against experimental results. Four one-storey residential masonry buildings: (1) unconfined (UCM), (2) confined by tie-columns at four building corners (CM-I), (3) confined by toothed tie-columns (CM-II), and (4) confined by toothed tie-columns and lintel beams (CM-III) were considered. A series of incremental dynamic analyses (IDA) with 15 bi-directional ground motions and fragility analyses were performed to investigate the dynamic characteristics, base shear, hysteresis behavior, failure mechanism, collapse probability, and exceedance probability for different drift limits were studied in-depth. CM-II with toothed tie-columns had the lowest collapse probability and fragility at different drift limit states. The introduction of lintel beams to CM-III lead to an increase of the storey-drift-based fragility compared to CM-II, as a result of the increased maximum base shear of CM-III with higher post-damage stiffness. The lintel beams also inflicted short-column effects on the tie-columns. Nevertheless, the lintel beams could delay the out-of-plane collapse of the masonry walls by shortening the effective wall arching length. In some cases, the CM-III could achieve better performances than CM-II even in terms of storey drifts. The response variations of CM-III to the changing of the non-intensity related ground motion parameters are also lower than CM-II. © 2021 John Wiley & Sons Ltd.",Bi-directional collapse fragility assessment by DFEM of unreinforced masonry buildings with openings and different confinement configurations,2021,bi-directional response; confined masonry; discrete finite element modelling; fragility curves; incremental dynamic analysis; openings; toothed-tie column,Disintegration; Failure (mechanical); Masonry construction; Masonry materials; Probability; Retaining walls; Seismic design; Seismology; Structural dynamics; Bi-directional ground motions; Complex nonlinear dynamics; Dynamic characteristics; Exceedance probability; Ground motion parameters; Incremental dynamic analysis; Traction-separation law; Unreinforced masonry building; Walls (structural partitions),0,1
12654,"Passive control systems, such as buckling restrained braces (BRBs), have emerged as an efficient tool for the seismic response control of new and existing structures by providing strength and stiffness to buildings, in addition to high and stable energy dissipation capacity. Systems equipped with BRBs have been widely investigated in literature, however, only deterministic description of the BRBs' properties is usually considered. These properties are provided by the manufacturer and are successively validated by qualification control tests. The acceptance criteria specified by codal standards allows for some variation in the response of a single BRB by introducing a tolerance limit. Therefore, the 'real' properties of these devices could differ from the design values. This difference can affect the seismic response and potentially lead to an undesired seismic performance at the global level. This paper provides some preliminary insights on the influence of the BRBs' uncertainty on the seismic response of a retrofitted RC frame. For the case-study, a benchmark two-dimensional RC frame is considered. A single retrofit condition is analyzed and the BRBs' uncertainty is defined according to the tolerance limits of devices' quality control tests. Cloud analysis and probabilistic seismic demand models are used to develop fragility functions for four different damage states. Fragility curves are defined for the bare and retrofitted frame while considering both the design and the 'real' values of the BRBs properties. The preliminary results show that the BRBs' uncertainty could lead to an increase of the vulnerability up to 26.80% for the considered case-study. © 13th International Conference on Applications of Statistics and Probability in Civil Engineering, ICASP 2019. All rights reserved.",BRBs uncertainty propagation in seismic retrofit of RC structures,2019,None,Energy dissipation; Energy efficiency; Fits and tolerances; Retrofitting; Seismic response; Structural design; Uncertainty analysis; Buckling restrained braces; Energy dissipation capacities; Passive control system; Probabilistic seismic demand models; Quality control tests; Seismic response control; Strength and stiffness; Uncertainty propagation; Quality control,0,1
12656,"Deep-learning-based broad area damage/change assessment (BADA) monitors environmental change due to disaster damage. Our approach was developed while competing in the xView2 challenge. The purpose of the xView2 challenge was to provide a capability to aid humanitarian relief efforts in response to a natural disaster. Given a pre-disaster and a post-disaster image (satellite EO), the goal of the challenge was to locate structures in the imagery and, on a per-structure basis, apply a damage level classification: no damage, minor damage, major damage, or destroyed. We extend the xBD dataset [1], [2], which is the dataset used for the xVeiw2 challenge, using a nearest neighbor label transfer and a distance-based confidence weighting, to allow our Siamese U-net to both predict damage levels at every pixel in the image and, combined with a U-net for building segmentation, provide damage assessment to individual buildings. © 2020 IEEE.",Broad area damage assessment,2020,Automatic damage assessment; Deep learning; U-net,Deep learning; Disasters; Image segmentation; Pattern recognition; Satellite imagery; Damage assessments; Damage level; Distance-based; Environmental change; Humanitarian relief; Natural disasters; Nearest neighbors; Post disasters; Damage detection,0,1
12658,"Objectives: The building collapse is the main cause of casualties and economic losses in all kinds of disasters. Accurate assessment of the collapse of buildings is an important basis for disaster rescue and government decision-making, and plays an important role in the proper placement of the victims, the protection of the lives and property of the victims. Therefore, the rapid assessment of building collapse after disaster is a research hotspot in the field of remote sensing and civil engineering. The main objectives of this study was to apply the deep learning technology to automatically identify and assess building collapse and structural damage with on-site images. Methods: The building collapse assessment method used in this paper is ResNet (residual network). A ResNet-50 architecture was implemented in TensorFlow, which consists of 5 stages each with a convolution and identity block, 3 convolution layers in each convolution block and 3 convolution layers in each identity block. According to the building damage assessment standard developed by the China Earthquake Administration, the evaluation output of this model is adjusted to three types: Completely collapsed, semi-collapsed, and non-collapse. In the data augmentation process, geometry transformation and blur processing were used to simulate different shooting environments, to reduce the overfitting of the classifier model by enhancing the training image. Through data expansion, the number of training data has been increased by at least 10 times on the basis of PEER Hub ImageNet Challenge open dataset. In the process of transfer learning, the gradient descent algorithm was used to adjust and optimize the parameters of the neural network. The results of this method were evaluated by using accuracy and Kappa coefficient.Results: Finally, in the building collapse assessment experiment, the classification accuracy of the assessment model reached 77.23% and the Kappa coefficient was 0.65; in the structural damage assessment experiment, the classification accuracy of the assessment model reached 77% and the Kappa coefficient was 0.693.The proposed collapse classification successfully attains a relatively high rate for true-positives.Overall, this method performed well. This method shows great promise in supporting on-site decision-making for the rapid accurate assessment of building collapse after disaster.Conclusions: A novel automatic classification method for post-disaster building collapse evaluation is proposed, which meets the building damage evaluation standard. The method is demonstrated on a specific example classification focused on collapse classification and structural damage type identification.The experiment results show great promise in the rapid accurate assessment of building collapse after disaster. In the future we plan to improve the model to enhance the ability to extract subtle features in the image. © 2020, Editorial Board of Geomatics and Information Science of Wuhan University. All right reserved.",Building Collapse Assessment with Residual Network [利用ResNet进行建筑物倒塌评估],2020,Building collapse; Damage assessment; Deep learning; Residual network; Transfer learning,Buildings; Classification (of information); Convolution; Decision making; Deep learning; Disasters; Gradient methods; Image enhancement; Losses; Metadata; Remote sensing; Structural analysis; Transfer learning; Automatic classification; Classification accuracy; Geometry transformations; Government decisions; Gradient descent algorithms; Learning technology; Structural damage assessments; Structural damages; Damage detection; algorithm; assessment method; building; collapse; decision making; disaster management; China,0,1
12661,"Sudden-onset natural and man-made disasters represent a threat to the safety of human life and property. Rapid and accurate building damage assessment using bitemporal high spatial resolution (HSR) remote sensing images can quickly and safely provide us with spatial distribution information and statistics of the damage degree to assist with humanitarian assistance and disaster response. For building damage assessment, strong feature representation and semantic consistency are the keys to obtaining a high accuracy. However, the conventional object-based image analysis (OBIA) framework using a patch-based convolutional neural network (CNN) can guarantee semantic consistency, but with weak feature representation, while the Siamese fully convolutional network approach has strong feature representation capabilities but is semantically inconsistent. In this paper, we propose a deep object-based semantic change detection framework, called ChangeOS, for building damage assessment. To seamlessly integrate OBIA and deep learning, we adopt a deep object localization network to generate accurate building objects, in place of the superpixel segmentation commonly used in the conventional OBIA framework. Furthermore, the deep object localization network and deep damage classification network are integrated into a unified semantic change detection network for end-to-end building damage assessment. This also provides deep object features that can supply an object prior to the deep damage classification network for more consistent semantic feature representation. Object-based post-processing is adopted to further guarantee the semantic consistency of each object. The experimental results obtained on a global scale dataset including 19 natural disaster events and two local scale datasets including the Beirut port explosion event and the Bata military barracks explosion event show that ChangeOS is superior to the currently published methods in speed and accuracy, and has a superior generalization ability for man-made disasters.",Building damage assessment for rapid disaster response with a deep object-based semantic change detection framework: From natural disasters to man-made disasters,2021,Building damage assessment; Change detection; Disaster response; Deep learning; Remote sensing; OBIA,None,0,1
