id,content,title,1 - Analytical,1 - Empirical,1 - Hybrid,1 - ML,1 - Analytical - prediction,1 - Empirical - prediction,1 - Hybrid - prediction,1 - ML - prediction,Method
16004,"Building damage characteristics based on surveyed data and fragility curves of the 2011 Great East Japan tsunami A large amount of buildings was damaged or destroyed by the 2011 Great East Japan tsunami. Numerous field surveys were conducted in order to collect the tsunami inundation extents and building damage data in the affected areas. Therefore, this event provides us with one of the most complete data set among tsunami events in history. In this study, fragility functions are derived using data provided by the Ministry of Land, Infrastructure and Transportation of Japan, with more than 250,000 structures surveyed. The set of data has details on damage level, structural material, number of stories per building and location (town). This information is crucial to the understanding of the causes of building damage, as differences in structural characteristics and building location can be taken into account in the damage probability analysis. Using least squares regression, different sets of fragility curves are derived to demonstrate the influence of structural material, number of stories and coastal topography on building damage levels. The results show a better resistant performance of reinforced concrete and steel buildings over wood or masonry buildings. Also, buildings taller than two stories were confirmed to be much stronger than the buildings of one or two stories. The damage characteristic due to the coastal topography based on limited number of data in town locations is also shortly discussed here. At the same tsunami inundation depth, buildings along the Sanriku ria coast were much greater damaged than buildings from the plain coast in Sendai. The difference in damage states can be explained by the faster flow velocities in the ria coast at the same inundation depth. These findings are key to support better future building damage assessments, land use management and disaster planning. © 2012 The Author(s). Building damage  Fragility curve  The 2011 Great East Japan tsunami building  coastal protection  concrete structure  damage  disaster management  land use planning  least squares method  probability  social impact  steel structure  tsunami event  Honshu  Iwate  Japan  Miyagi  Sanriku  Sendai  Tohoku",Building damage characteristics based on surveyed data and fragility curves of the 2011 Great East Japan tsunami,0.0,0.0,0.0,0.0,0.0929120404780347,0.3811236798827399,0.014522898292268566,0.005354913634035345,Empirical
19711,"Probabilistic demand models and fragilities for reinforced concrete frame structures subject to mainshock-aftershock sequences This paper presents a formulation for developing seismic demand models and estimating fragilities for reinforced concrete (RC) structures under mainshocks (MSs) only and mainshock-aftershock (MS-AS) sequences. The demand model for the MS only is a function of the MS intensity, while the model for the MS-AS sequence is a function of two variables, one describing the MS and one describing the AS. A Bayesian method is used to calibrate the demand models. The demand models are then used to estimate the fragility of RC structures. Predictive fragility curves are developed to include the uncertainties in the model parameters estimated by Bayesian approach, and confidence bounds of the fragility curves are developed to separate the effects of the uncertainty in the model parameters from the other sources of uncertainties. The proposed formulation is illustrated using a typical five-story RC frame building. The results show that the fragility curves for MS only tend to significantly underestimate the fragility curves for MS-AS sequences. Also, the uncertainty in the fragilities for the MS-AS sequence is, as expected, larger than that considering only the MS. © 2021 Elsevier Ltd Bayesian updating  Mainshock-aftershock impacts  Probabilistic modeling  Seismic damage evaluation  Structural reliability Bayesian networks  Reinforced concrete  Uncertainty analysis  Aftershock sequence  Bayesian updating  Demand models  Fragility curves  Mainshock  Mainshock-aftershock impact  Probabilistic modeling  Seismic damage evaluation  Structural reliability  Uncertainty  Earthquakes  aftershock  Bayesian analysis  multistorey building  numerical model  probability  reinforced concrete  reliability analysis  seismic response  structural response",Probabilistic demand models and fragilities for reinforced concrete frame structures subject to mainshock-aftershock sequences,0.0,0.0,0.0,0.0,0.1517511988773664,0.06352084376228838,0.02215259118869137,0.16554279132873828,ML
12681,"Characterization of Coastal Flood Damage States for Residential Buildings Risk management programs and catastrophe models use fragility and vulnerability curves extensively. For the case of coastal flood events, the independent variable for these damage functions is usually the inundation depth, sometimes combined with some expression of water velocity or wave action. Postdisaster surveys often provide the basis for these damage functions, where the investigators classify the observed damage into broad categories based on qualitative descriptions. This paper describes a method to transform these qualitative evaluations into quantitative descriptions of damage states, which are then applied to develop fragility and vulnerability curves. The authors present this process within the context of the development of coastal flood fragility and vulnerability functions for the Florida Public Hurricane Loss Model. The model characterizes and quantifies the damage states specific to a set of fragility curves by using damage distributions and component cost analysis and transforms the fragility curves into a vulnerability curve. The paper analyzes the uncertainties in the model due to the number and quantification of the damage states and an adjustment function included in the discretization process. The analysis shows that the number of damage states governs the overall uncertainty. Model outputs are compared with USACE expert opinion depth-damage functions to validate the model and identify aspects for further refinement. © 2019 American Society of Civil Engineers. Coastal flood  Damage  Fragility functions  Hurricane  Vulnerability Hurricanes  Risk management  Uncertainty analysis  Coastal floods  Damage  Discretization process  Fragility function  Qualitative evaluations  Quantitative description  Risk management program  Vulnerability  Floods",Characterization of Coastal Flood Damage States for Residential Buildings,0.0,0.0,0.0,0.0,,,,,ML
12795,"Development of Fragility Curve of Reinforced Concrete Buildings with Different Height Based on Dynamic Analysis This study aims to develop the fragility curve of reinforced concrete buildings with different height based on dynamic analysis. There are 4 models of the moment-resisting concrete frame (MRCF) were used, which are 10, 15, 20, and 25-storey. Each of these frames was designed based on Eurocode 2. The SAP2000 program was used as the main analysis tool to obtain the limit state of MRCF. Then, an incremental dynamic analysis (IDA) was carried out with 7 ground motion records obtained from the Pacific Earthquake Engineering Research Center (PEER). The IDA curves were compared with the limit state of the MRCF, which is maximum allowable drift. The calculation of maximum allowable drift is based on the formula from the International Building Code (IBC, 2003). From the IDA results, 10-storey MRCF has better structural performance under the same ground motion as compared to other MRCF (10, 15, 20, and 25-storey). Fragility curves were developed by considering the results of IDA as parameters. Based on the results of the fragility curve, the MRCF that has the highest probability of exceeding the limit state is 25-storey MRCF. This is because 25-storey MRCF has the lowest PGA at 100% probability. © 2021, The Author(s), under exclusive license to Springer Nature Singapore Pte Ltd. Drift limit  Fragility curve  Ground motions  Incremental dynamic analysis  Reinforced concrete None",Development of Fragility Curve of Reinforced Concrete Buildings with Different Height Based on Dynamic Analysis,1.0,0.0,0.0,0.0,,,,,Analytical
20801,"Seismic performance assessment of masonry infill reinforced concrete buildings in Eastern Canada In Eastern Canada, most of moment resisting reinforced concrete frames with unreinforced masonry infill (MI-MRF) buildings were constructed between 1915 and 1960. These pre-code structures, in terms of seismic requirements, are considered vulnerable to earthquake due to insufficient ductility and resistance. The goal of this study is to provide a quantitative assessment of their seismic performance using fragility functions. Fragility functions represent the probability of damage that corresponds to a specific seismic intensity measure (e.g. peak ground acceleration at the site). Based on a structural characterisation study on existing buildings in Québec region, a case study three storey-three bay MI-MRF was selected as representative for mid-rise buildings. Pushover analyses were conducted on a nonlinear model of the infill frame to obtain the corresponding lateral load-deformation capacity curve. The nonlinear behaviour of the reinforced concrete beams and columns was modelled with concentrated plastic hinges at members' ends and a modified strut-and-tie model was used for the infill to account for multiple failure modes. A simplified probabilistic nonlinear static procedure was applied to obtain the seismic demand model at increasing levels of seismic intensity. Fragility functions were then developed using an experiment-based damage model that correlate the extent of damage to the displacement demand. Damage assessment using the developed functions was conducted for an earthquake scenario compatible with the design-level seismic hazard in Quebec City with a 2% and 10% probability of exceedance in 50 years. The developed functions and methodology are particularly useful in probability-based seismic loss assessment and in planning mitigation solutions. © 2014 © 2014 The Institution of Engineers, Singapore. damage estimation  fragility analysis  nonlinear static analyses  reinforced concrete frames  unreinforced masonry infills Beams and girders  Damage detection  Earthquake resistance  Probability  Reinforced concrete  Seismic design  Seismic waves  Static analysis  Structural frames  Damage estimation  Fragility analysis  Non-linear static analysis  Reinforced concrete frames  Unreinforced masonry  Earthquakes",Seismic performance assessment of masonry infill reinforced concrete buildings in Eastern Canada,0.0,0.0,0.0,0.0,0.8193635674171366,0.033854376381107776,0.02604252647895564,0.004572089599100445,Analytical
20577,"Seismic fragility analysis of RC frame-shear wall structure under multidimensional performance limit state based on ensemble neural network An improved seismic fragility analysis method without any assumption on the distribution of the target engineering demand parameter is proposed based on an ensemble neural network. Firstly, a multidimensional performance limit state function is introduced to evaluate both the structural and non-structural performance. Next, an ensemble neural network, which is defined as a weighted average of three artificial neural networks, is trained to predict the index of the structure subjected to any seismic ground motion. A new index derived from the multidimensional performance limit state function is defined as the neural network output. Finally, the fragility curves are obtained by means of Monte Carlo simulation with high computational efficiency with the help of the ensemble neural network. It is applied to a reinforced concrete frame-shear wall structure, and the maximum inter-story drift ratio and the peak floor acceleration are selected as two engineering demand parameters. The results indicate that, the prediction accuracy of the ensemble neural network is higher than other three neural networks. If only a single neural network is used, the obtained fragility curves may have much error. Compared to the traditional multidimensional probabilistic seismic demand model based on the lognormal distribution assumption, the proposed method can give more credible seismic fragility curves. Seismic fragility analysis  Multidimensional performance limit state  Ensemble neural network  Monte Carlo simulation RISK ANALYSIS  PREDICTION  BUILDINGS  BRIDGES  DAMAGE  MODEL",Seismic fragility analysis of RC frame-shear wall structure under multidimensional performance limit state based on ensemble neural network,0.0,0.0,0.0,1.0,,,,,ML
21001,"Seismic Risk Analysis of Steel-MRFs by Means of Fragility Curves in High Seismic Zones In this study a steel moment resisting frame in a high seismic prone area in Iran has been remodeled based on different versions of Iranian Seismic Code (Standard No. 2800 1988, 1999, 2005) to estimate the seismic fragility and mean annual loss for the modeled buildings. At the first stage a probabilistic seismic hazard analysis (PSHA) has been performed to extract hazard curve in CRISIS platform. (Akkar and Bommer 2007) earthquake prediction model for the Middle East has been used in the hazard analysis. In the next stage, hundreds of nonlinear incremental dynamic analyses by means of lumped-parameter based structural models have been simulated and performed to extract the fragility curves by using OpenSees. Consequently by combining the hazard curves, judgmental event trees and seismic fragility curves for the extensive damage mode (EDM), the required annual loss curves are extracted. hazard curve  fragility curve  event tree  annual loss  lumped-parameter VULNERABILITY FUNCTIONS  MODELS",Seismic Risk Analysis of Steel-MRFs by Means of Fragility Curves in High Seismic Zones,0.0,0.0,0.0,0.0,0.38543274438483144,0.0191334793033646,0.03647049456683957,0.022410106343811145,Analytical
18003,"Fragility curves for concrete frame buildings with passive controllers Fragility curves present the probability of a structure exceeding a certain limit state in terms of a seismic intensity parameter function. The seismic demand varies from very low to maximum intensity. The fragility curves are developed from the adjustment of the function distribution of the results obtained. This article presents a set of fragility curves for concrete frame buildings of mid rise and high rise elevations based on the HAZUS classification in order to obtain the level of damage of a structure. The frames have the principal characteristic of having installed passive controllers of variable orifice in each level. Different dampers configurations were considered in the analysis, such as Diagonal, Chevron, Lower Toggle, among others. To develop the fragility curves the maximum drift of the top floor was obtained for each frame based on a nonlinear time history analysis using records of four earthquakes, i.e., El Centro, San Fernando, Loma Prieta, and an earthquake artificially generated. The earthquakes used were escalated from 0.1g to 1.5g with of an increase of 0.1g based on their maximum PGA. To simulate the nonlinearity of the structure the Bouc-Wen model was used. Finally, the curves illustrate the advantages of using dampers to reduce the level of damage in a structure, in which the results demonstrate that the most efficient configurations are the Lower Toggle and the Scissor-Jack. Bouc-Wen model  Concrete framed buildings  Damping  Fragility curves  Nonlinear dynamic analysis Bouc Wen model  Concrete frame  Fragility curves  High rise  Limit state  Maximum intensities  Non-Linearity  Nonlinear time history analysis  Passive controllers  Seismic demands  Seismic intensity  Civil engineering  Damping  Distribution functions  Dynamics  Earthquakes  Engineering geology  Tsunamis  Structural analysis",Fragility curves for concrete frame buildings with passive controllers,0.0,0.0,0.0,0.0,0.46000361448442856,0.01232824344435303,0.022011845424813187,0.046708092027073045,Analytical
21868,"The seismic risk assessment of some reinforced and masonry buildings in context of Vrancea seismicity The objective of the present paper is to present one of the developed methods for the vulnerability assessment of existing buildings and, also, an investigation of some reinforced and masonry buildings under Vrancea earthquake input. Starting from three fundamental concepts, capacity curve, design point and fragility curve, this assessment is made in terms of the seismic demand and the structural capacity and response, taking into account the uncertainty originating in the material properties. In context of Vrancea seismicity, it is important to get more data about the performance of a structure, the real strength of the structure, and about how a structure behaves after exceeding its elastic limits. © SGEM2013 All Rights Reserved by the International Multidisciplinary Scientific GeoConference SGEM. Capacity curve  Performance of a structure  Pounding  Seismic hazard Capacity curves  Fundamental concepts  Masonry building  Pounding  Seismic hazards  Seismic risk assessment  Structural capacities  Vulnerability assessments  Exhibitions  Masonry construction  Reinforcement  Risk assessment  Seismic design",The seismic risk assessment of some reinforced and masonry buildings in context of Vrancea seismicity,0.0,0.0,0.0,0.0,0.22199636007400536,0.04654286684908345,0.05275120070041815,0.008526977289695186,Analytical
20414,"Seismic damage assessment of masonry buildings in Elazığ and Malatya following the 2020 Elazığ-Sivrice earthquake, Turkey On January 24 at 8.55p.m, a major earthquake of moment magnitude Mw = 6.8 struck the Sivrice district of Elazığ, located in the southwest of the Eastern Anatolia region of Turkey. A total of 7429 buildings were severely damaged or collapsed. Unreinforced masonry buildings still represent a significant part of the residential building stock in rural surroundings of the Eastern Anatolia region. Unfortunately, most of the masonry buildings near to epicenter were found to have collapsed or suffered severe damage. This study provides an evolution of seismological characteristics of the earthquake, including recorded accelerograms and acceleration response spectra. Case studies of damaged masonry buildings and failure or collapse mechanisms are also examined. It is concluded that almost all the damaged buildings had not been designed or constructed in accordance with contemporary Turkish earthquake codes. © 2021, The Author(s), under exclusive licence to Springer Nature B.V. Earthquake damage  Elazığ-Sivrice earthquake  Field investigation  Masonry buildings Buildings  Damage detection  Masonry construction  Masonry materials  Seismic response  Structural analysis  Acceleration response  Collapse mechanism  Eastern Anatolia  Masonry building  Moment magnitudes  Residential building stocks  Seismic damage assessment  Unreinforced masonry building  Earthquakes  accelerometer  collapse structure  damage mechanics  earthquake damage  earthquake epicenter  earthquake magnitude  masonry  peak acceleration  reinforced concrete  seismic design  seismic hazard  seismology  Anatolia  Elazig [Turkey]  Malatya [Turkey]  Turkey  Meleagris gallopavo","Seismic damage assessment of masonry buildings in Elazığ and Malatya following the 2020 Elazığ-Sivrice earthquake, Turkey",0.0,0.0,0.0,0.0,0.15450593851129377,0.12264447969528715,0.021307556113943155,0.01698964455887115,Analytical
22316,"Seismic performance assessment of three modern masonry buildings struck by the 2012 Emilia earthquake The earthquake sequence of May 2012 in Emilia (Italy) affected a region where a considerable number of modern dwellings consists of low-rise unreinforced masonry buildings. Several post-earthquake surveys revealed that the overall seismic performance of these structures was rather good, while only limited number of buildings exhibited extensive damage mainly due to peculiar structural deficiencies. The study aims at investigating the seismic performance of three modern clay masonry constructions in the area hit by the 2012 earthquake sequence in a probabilistic framework. Numerical models of the selected case buildings were developed with the aid of an equivalent-frame modelling approach employing macroelements. Fragility functions for each building were later derived to describe system failure over a wide range of shaking, accounting for the uncertainty and the randomness involved in the evaluation of structural capacity and seismic demand. © 2018 The International Masonry Society (IMS). 2012 Emilia earthquake  Fragility curves  Macroelements  Modern unreinforced masonry buildings  Probabilistic analyses Concrete buildings  Earthquake engineering  Masonry construction  Masonry materials  Seismic waves  Systems engineering  Earthquake sequences  Fragility curves  Macro element  Probabilistic analysis  Probabilistic framework  Seismic performance assessment  Structural capacities  Unreinforced masonry building  Earthquakes",Seismic performance assessment of three modern masonry buildings struck by the 2012 Emilia earthquake,0.0,0.0,0.0,0.0,0.13671837775331686,0.33916637072664985,0.03795422502642717,0.018677392309141505,Empirical
18157,"Generation of fragility curves for typical RC health care facilities: Emphasis on hospitals in Turkey This study uses fragility curves to focus on the seismic safety evaluation of RC hospital buildings in Turkey. Three hospital buildings with varying heights of 3-5 stories are selected, and a set of fragility curves are generated for each class. The major parameters considered in this study are the number of stories, lateral stiffness, strength, and displacement capacities of the selected template designs. A large number of pushover and time history analyses are deployed under a set of 100 strong ground motion records. Fragility curves are generated based on the analysis results for each of the typical buildings. Peak ground velocity (PGV) is selected as the measure of seismic intensity. From the generated sets of the fragility curves, it is observed that damage probabilities are significantly affected by the concrete and detailing quality. Using the constructed fragility curves, collapse probabilities of existing public buildings were estimated according to PGV values. The estimated damage by fragility analyses is compared with past studies related to RC buildings in the region. Hence, analytical fragility curves developed in this study can increase the effectiveness of seismic assessment of essential health care facilities with template designs in the Turkey region. © 2015 American Society of Civil Engineers. Capacity curves  Damage estimation  Fragility-based seismic assessment  Reinforced concrete hospital buildings  Vulnerability Damage detection  Earthquake effects  Health care  Hospitals  Reinforced concrete  Capacity curves  Damage estimation  Hospital buildings  Seismic assessment  Vulnerability  Structural analysis",Generation of fragility curves for typical RC health care facilities: Emphasis on hospitals in Turkey,0.0,0.0,0.0,0.0,0.3557427493183389,0.033216097282581784,0.038685651743267394,0.006072304222955208,Analytical
12572,"An Efficient Methodology to Estimate Probabilistic Seismic Damage Curves The incremental dynamic analysis (IDA) is a powerful methodology that can be easily extended for calculating probabilistic seismic damage curves. These curves are metadata to assess the seismic risk of structures. Although this methodology requires a relevant computational effort, it should be the reference to correctly estimate the seismic risk of structures. Nevertheless, it would be of high practical interest to have a simpler methodology, based for instance on the pushover analysis (PA), to obtain similar results to those based on IDA. In this article, PA is used to obtain probabilistic seismic damage curves from the stiffness degradation and the energy of the nonlinear part of the capacity curve. A fully probabilistic methodology is tackled by means of Monte Carlo simulations with the purpose of establishing that the results based on the simplified proposed approach are compatible with those obtained with the IDA. Comparisons between the results of both approaches are included for a low- to midrise reinforced concrete building. The proposed methodology significantly reduces the computational effort when calculating probabilistic seismic damage curves. (C) 2019 American Society of Civil Engineers. None PUSHOVER ANALYSIS PROCEDURE  REINFORCED-CONCRETE BUILDINGS  GROUND-MOTION  CAPACITY  DEMANDS  UNCERTAINTY  FRAGILITY  IMPACT  RISK",An Efficient Methodology to Estimate Probabilistic Seismic Damage Curves,1.0,0.0,0.0,0.0,,,,,Analytical
16252,"Comparative non-structural vulnerability assessment methods for historical residential masonry buildings The determination of seismic risk is the foundation for risk mitigation decision-making and a key step in risk management. Large corporations and other enterprises (e.g., local governments) analyze their 'portfolio' of properties, to determine how to best allocate limited funds for structural strengthening of buildings, or other risk reduction measures such as emergency planning. When assessing the seismic vulnerability of buildings, it is essential to first establish the project objectives, before subsequently choosing the most appropriate strategy and tools necessary for building assessment and fulfillment of these objectives. It is also extremely important to understand the difference between the detailed approaches used for individual building assessment and those methods most efficient for larger scale analysis, pursued for city center assessment. While the latter results can be used as a general measure of seismic risk for different types of buildings, the actual seismic risk for any individual building may vary considerably and will depend upon its exact configuration and condition. In this study, some historical masonry buildings located in Alsace France are considered and the dynamic characteristics of these structures were estimated by the analysis of seismic noise recordings by sensors installed at each floor of the buildings under study. The estimated dynamic properties for small amplitude vibrations of these historical structures were used to derive fragility curves through vulnerability models with different level of complexity and accuracy. These fragility curves have been calculated using incremental dynamic analysis for the seismic demands generally imposed upon linear and slightly nonlinear models of single and multiple degrees of freedom, which is the case for the effects of induced seismicity. Considering the latter case of induced seismicity, the vulnerability assessment requires the expected damage to refer to non-structural components. The conclusions through comparison of the results of this study in terms of refinement of the verified structural models will prove useful for both local end-users and industrial stakeholders, with a clear perspective for a better understanding of the risk related to induced and triggered seismicity and its sound management. © 2021 COMPDYN Proceedings. Fragility curves  Induced seismicity  Masonry  Non-structural components Buildings  Computational methods  Computer aided engineering  Damage detection  Decision making  Earthquake engineering  Engineering geology  Masonry construction  Masonry materials  Risk assessment  Risk management  Structural analysis  Structural dynamics  Building assessment  Decisions makings  Fragility curves  Masonry  Masonry building  Non-structural  Non-structural components  Risk mitigation decisions  Seismic risk  Structural vulnerability assessments  Degrees of freedom (mechanics)",Comparative non-structural vulnerability assessment methods for historical residential masonry buildings,0.0,0.0,0.0,0.0,0.2347904080537187,0.030011817412840494,0.00962985991006935,0.021011202610071607,Analytical
22077,"Understanding flood risk in the context of community resilience modeling for the built environment: research needs and trends Floods can be devastating to communities and result in fatalities and injuries, negatively impacting the economy, and quality of life. This paper presents a review of community resilience research with a focus on flood hazard including recent advances in flood risk quantification methods and trends to integrate socio-economic factors. The focus of this review was placed on flood risk components including hazard, exposure, and vulnerability to move the current research from deterministic to probabilistic approaches in order to propagate uncertainties through flood modeling, damage, loss, and recovery. Both short-term and long-term impacts of different flood resilience measures are included. The largest gap identified in flood risk research was the need for a standardized quantitative assessment tool or framework that could measure the impact of approaches to improve resilience at the community level. That tool should include the interactions between the different community systems (physical infrastructure, economic systems, and social systems). Flood risk  community resilience  vulnerability  resilient infrastructure STAGE-DAMAGE FUNCTIONS  VULNERABILITY ASSESSMENT  CRITICAL INFRASTRUCTURE  RESIDENTIAL BUILDINGS  ECONOMIC RESILIENCE  DISASTER RESILIENCE  HURRICANE-KATRINA  NATURAL DISASTERS  ADAPTIVE CAPACITY  DECISION-MAKING",Understanding flood risk in the context of community resilience modeling for the built environment: research needs and trends,0.0,0.0,0.0,0.0,0.08795572632407397,0.01426902315083415,0.04626678131929019,0.010154928602540197,Analytical
21071,"Seismic study in masonry aggregated buildings using the capacity spectrum method In this work a study about the seismic behaviour of a set of masonry aggregates buildings located in the city of Barcelona, Spain, is presented. Considering the age of these buildings (more than 70 years) two mechanical properties for the masonry were defined. The seismic action considered is defined by elastic response spectrum defined by Eurocode 8 for the seismic acceleration of Barcelona. To analyze these buildings the capacity spectrum method was used, from which the capacity curve and the fragility curves are obtained for evaluating the seismic expected damage. Damage probability matrices quantified the seismic damage and they are obtained from the fragility curves and the performance point. Considering that the city of Barcelona is located in an area of low seismicity, the results show an important seismic damage. Aggregated buildings  masonry  seismic damage  capacity curve  damage probability matrices None",Seismic study in masonry aggregated buildings using the capacity spectrum method,0.0,0.0,0.0,0.0,0.5755357787230885,0.025094901640442663,0.02654704067059333,0.008409378755426411,Analytical
22273,"Vulnerability of buildings to windstorms and insurance loss estimation Windstorms cause enormous loss to life and property worldwide. Insurance companies use risk assessment models to assess the financial risk to their insurance exposure due to windstorms. The estimation of the intensity of hazard and the vulnerability of buildings to windstorms are important parts of a windstorm risk assessment model. The vulnerability functions (or curves) are, in general, based on analyses of loss data from insurance companies. The loss data available from insurance companies following a natural disaster is generally comprised of losses representative of a wide variety of buildings, often lacking information on building-specific characteristics such as height and material. Analysis of such data may not go beyond the development of an aggregate (or generic) vulnerability curve for a combined portfolio giving no idea of the vulnerability of individual building types represented by this curve. The paper discusses the vulnerability of buildings to windstorms and the development of vulnerability functions for windstorm loss estimation. A methodology is presented for the disaggregation of a generic vulnerability curve into several curves representing individual building types. The methodology provides a convenient way of translating known vulnerabilities for a region to those for another region by combining them with actuarial data and building inventory information of the region. The methodology is applied for the disaggregation of generic vulnerability curves for the Caribbean Island of Puerto Rico. The hurricane hazards and the consequent property losses in the region are also discussed. Vulnerability  Damage  Risk assessment  Hurricanes  Insurance  Wind None",Vulnerability of buildings to windstorms and insurance loss estimation,0.0,0.0,0.0,0.0,0.14821240388782153,0.02156463429533756,0.2015729389240613,0.007118397250727632,Hybrid
17353,"Empirical fragility curves from damage data on RC buildings after the 2009 Lâ€™Aquila earthquake The study analyses the data related to a database of 7597 private Reinforced Concrete buildings located in the city and the province of Lâ€™Aquila surveyed after the 2009 earthquake. Survey data were collected by the Italian Department of Civil Protection during post-earthquake usability inspections including information on building characteristics, level and extent of damage to structural and non-structural components. For each building, the Peak Ground Acceleration demand has been determined according to data available from the ShakeMap of the event and the georeferenced building location. The analysis of data highlights the key role played by the damage to non-structural componentsâ€”namely, infills and partitions. Damage Grades according to the European Macroseismic Scale EMS-98 have been derived from damage data to single building components. Two building classes have been defined in the study in order to investigate the influence of number of storeys of buildings on the observed damage. Damage Probability Matrices have been derived for the assumed building classes and bins of Peak Ground Acceleration, and observed trends are analyzed. Different methodologies for estimating fragility functions from data on Damage Grades and Peak Ground Acceleration demand are illustrated, discussed and applied to the database, leading to the derivation of EMS-98-based fragility curves for the defined building classes. Finally, the proposed fragility curves are compared with main empirical fragility curves for RC buildings from literature studies. Â© 2016, Springer Science+Business Media Dordrecht. AeDES form  Building classes  Damage data  EMS-98  Fragility curves  Lâ€™Aquila earthquake  RC buildings Concrete buildings  Earthquake effects  Earthquakes  Geophysics  Reinforced concrete  Structural analysis  Surveys  Building characteristics  Damage data  Damage probability matrices  EMS-98  Fragility curves  Non-structural components  Peak ground acceleration  RC buildings  Buildings  architectural design  database  earthquake damage  earthquake event  ground motion  peak acceleration  probability  Abruzzi  Italy  L'Aquila  Aquila",Empirical fragility curves from damage data on RC buildings after the 2009 Lâ€™Aquila earthquake,0.0,1.0,0.0,0.0,,,,,Empirical
13449,"Seismic vulnerability assessment of low-rise unreinforced masonry buildings in Northeast India considering variability of material properties Unreinforced masonry (URM) buildings are the most common building typology in the rural and urban areas of Northeast India. These URM buildings suffered substantial damage during earthquakes. In this context, the paper makes an effort to assess the vulnerability of URM buildings of this region through fragility analysis. Four representative URM buildings, consisting of single- and double-storey, have been selected from a group of buildings in the Northeastern part of India based on a suitable statistical parameter to reflect the commonly constructed building typology. Following the equivalent frame modelling approach, each building has been modelled with varying material properties, and thus, a total of 60 building models have been developed. Non-linear static analysis is performed for all the buildings to obtain the probability distribution function (pdf) of the damage states based on the capacity curve parameters. Inelastic displacement demands have been calculated for all the buildings based on the expressions given in FEMA 440 along with the response spectrum of Indian seismic code, IS 1893 Part I. Fragility curves are then derived from the complementary cumulative distribution function (cdf) of displacement demand and pdf of damage states. It is seen that there is a very high probability of suffering major to complete damage for URM buildings subjected to a peak ground acceleration of 0.18 g. Furthermore, derived fragility curves give reasonable predictions of observed post-earthquake building damage and can be used for the earthquake risk assessment of the same building typology of this Northeastern region of India. © 2021, The Author(s), under exclusive licence to Springer Nature Switzerland AG part of Springer Nature. Capacity curve  Damage states  Fragility curves  Seismic demand  URM building  Vulnerability assessment None",Seismic vulnerability assessment of low-rise unreinforced masonry buildings in Northeast India considering variability of material properties,1.0,0.0,0.0,0.0,,,,,Analytical
17695,"Expert judgment-based fragility assessment of reinforced concrete buildings exposed to fire A study adopts a novel approach, eliciting judgments from internationally leading experts in the field of cast-in- place reinforced concrete structures in fire to generate the data necessary to create the Pacific Earthquake Engineering Research (PEER)-type fragility assessments for concrete structures in fires. This study presents the anonymized results of 13 international experts and resulting analyses from an expert elicitation workshop held in Shanghai in June 2014, the results from which have aided in the construction of the first elicited expertise-based fragility curves for the floor slabs and supporting columns of a generic, mid-rise, open-plan, cast-in-place reinforced concrete frame exposed to fire. The resulting fire intensity-to-structural response and structural response-to-damage relationship judgments from each expert are analyzed to form useful data to be used within a fragility assessment, following the philosophy of the PEER framework. None Concrete buildings  Concrete construction  Concretes  Damage detection  Earthquake engineering  Fires  Reinforced concrete  Reinforcement  Expert elicitation  Fragility assessment  Fragility curves  International experts  Pacific earthquake engineering researches  Reinforced concrete frames  Structural response  Supporting columns  Cast in place concrete",Expert judgment-based fragility assessment of reinforced concrete buildings exposed to fire,0.0,0.0,0.0,0.0,0.5201274819002007,0.03753471132114517,0.04213018542176158,0.004319708347882624,Analytical
16996,"Displacement determination of concrete reinforcement building using data-driven models Decision making on buildings after the earthquake have always been a great concern of scientists. Safety concerns, possibility of using the building, repairing the building, and the rate of damage are some of the most vital factors that needs to be paid attention in immediate decision makings of the buildings. In order to determine the level of damage in the buildings, the maximum displacement of stories is one of the most important parameter that needs to be investigated. In this paper, a concrete frame with shear wall containing 4-stories and 4-bays has been designed for acceleration records of 0.1g to 1.5g and the rate of damage is determined. The total of 450 data with 6 input variables and one output variable is produced. The input parameters are defined as frequency, Vs, Richter, the distance from the earthquake epicentre (DEE), PGA, and acceleration, and the output parameter is defined as drift. With respect to this data set, three different data-driven models, i.e. Artificial Neural Network (ANN), Adaptive Neuro-Fuzzy Inference System (ANFIS), and Multiple Linear Regression Model (MLR) are used to predict the displacements. Results indicate that Both the ANN and ANFIS model show great accuracies in estimating the displacements in concrete frame with shear wall. On the other hand, MLR model did not show acceptable accuracy in the same estimation purposes. Finally, the sensitivity analysis was performed on the data set and it was observed that the accuracy of the predictions highly depends on the number of input parameters. In other words, increasing the number of input parameters would result in the increase in the accuracy of the final prediction results. Artificial neural network  Displacement  Adaptive neuro-fuzzy inference system  Data-driven models  Multiple linear regression None",Displacement determination of concrete reinforcement building using data-driven models,0.0,0.0,0.0,0.0,0.018766520535190276,0.019700629754839525,0.00724454853057651,0.9184642050264885,ML
